year,age,area,gender,event,value
2014,6,Всего по республике,male,died,3
2014,7,Всего по республике,both,died,4
2014,7,Всего по республике,female,died,3
2014,7,Всего по республике,male,died,1
2014,8,Всего по республике,both,died,1
2014,8,Всего по республике,female,died,1
2014,8,Всего по республике,male,died,0
2014,9,Всего по республике,both,died,0
2014,9,Всего по республике,female,died,0
2014,9,Всего по республике,male,died,0
2014,10,Всего по республике,both,died,4
2014,10,Всего по республике,female,died,1
2014,10,Всего по республике,male,died,3
2014,11,Всего по республике,both,died,4
2014,11,Всего по республике,female,died,2
2014,11,Всего по республике,male,died,2
2014,12,Всего по республике,both,died,4
2014,12,Всего по республике,female,died,3
2014,12,Всего по республике,male,died,1
2014,13,Всего по республике,both,died,5
2014,13,Всего по республике,female,died,1
2014,13,Всего по республике,male,died,4
2014,14,Всего по республике,both,died,10
2014,14,Всего по республике,female,died,5
2014,14,Всего по республике,male,died,5
2014,15,Всего по республике,both,died,10
2014,15,Всего по республике,female,died,3
2014,15,Всего по республике,male,died,7
2014,16,Всего по республике,both,died,10
2014,16,Всего по республике,female,died,4
2014,16,Всего по республике,male,died,6
2014,17,Всего по республике,both,died,13
2014,17,Всего по республике,female,died,3
2014,17,Всего по республике,male,died,10
2014,18,Всего по республике,both,died,13
2014,18,Всего по республике,female,died,6
2014,18,Всего по республике,male,died,7
2014,19,Всего по республике,both,died,17
2014,19,Всего по республике,female,died,3
2014,19,Всего по республике,male,died,14
2014,20,Всего по республике,both,died,26
2014,20,Всего по республике,female,died,6
2014,20,Всего по республике,male,died,20
2014,21,Всего по республике,both,died,25
2014,21,Всего по республике,female,died,4
2014,21,Всего по республике,male,died,21
2014,22,Всего по республике,both,died,24
2014,22,Всего по республике,female,died,3
2014,22,Всего по республике,male,died,21
